"class","obj_ID","alpha","delta","u","g","r","i","z","run_ID","rerun_ID","cam_col","field_ID","spec_obj_ID","redshift","plate","MJD","fiber_ID"
"QSO",1.23766e+18,1.197451524,-0.694836215,25.35478,20.95496,20.01966,19.74835,19.63058,4263,301,2,123,4.74681e+18,3.572177,4216,55477,58
"QSO",1.23765e+18,145.2349245,57.12903016,26.51373,22.24742,21.44759,20.27682,19.51501,2074,301,6,170,9.22362e+18,1.670277,8192,57348,903
"QSO",1.23767e+18,150.5057407,18.89043276,22.08184,21.41195,21.30613,21.25032,20.94559,5194,301,4,247,6.62265e+18,2.394953,5882,56029,404
"QSO",1.23766e+18,230.2155638,7.787281536,24.63447,21.27698,20.47744,20.28133,20.02575,3894,301,1,177,5.5047e+18,3.360946,4889,55709,628
"QSO",1.23767e+18,131.7982718,19.19677276,24.94819,23.14261,22.64702,23.08804,21.81334,5061,301,4,121,1.07693e+19,1.342271,9565,58127,286
"QSO",1.23766e+18,197.7691959,37.89031912,20.87993,20.81459,20.63991,20.71362,20.54477,4510,301,6,15,9.98699e+18,1.139952,8870,57779,942
"QSO",1.23766e+18,198.4992244,45.96869327,23.02424,23.2066,20.74357,19.78529,19.26218,3699,301,2,84,7.45799e+18,0.4646118,6624,56385,105
"QSO",1.23766e+18,181.8277996,39.67591665,21.18547,21.11942,21.06064,20.86764,20.53023,3900,301,3,358,9.95312e+18,2.087413,8840,57425,604
"QSO",1.23768e+18,339.5534959,4.624583729,22.33754,22.03435,21.74959,21.93198,23.30331,7765,301,4,186,1.27272e+19,1.284853,11304,58448,244
"QSO",1.23766e+18,249.4248366,37.31129084,20.2289,19.78302,19.53314,19.47615,19.31145,3225,301,4,257,1.20766e+19,0.9074141,10726,58199,888
"QSO",1.23766e+18,200.0329497,37.71943267,22.07289,21.77402,21.81191,21.6002,21.73006,4510,301,6,27,4.48225e+18,1.65716,3981,55603,166
"QSO",1.23768e+18,42.06238259,1.601383928,22.23993,21.93388,21.59965,21.13391,20.91063,7717,301,3,610,8.8e+18,1.780499,7819,57280,483
"QSO",1.23768e+18,332.4915991,2.372108455,21.34994,20.65676,20.4133,20.42165,19.97792,7712,301,4,146,4.85964e+18,0.7425461,4316,55505,938
"QSO",1.23767e+18,234.9639838,21.72071736,23.736,21.88316,21.74811,21.53369,21.34644,4671,301,2,44,4.43963e+18,3.996002,3943,55336,738
"QSO",1.23767e+18,134.1023158,10.26207483,21.81323,20.79167,20.58632,20.52532,20.17135,6004,301,1,120,5.95715e+18,2.463549,5291,55947,64
"QSO",1.23766e+18,220.2724669,40.82340014,20.44235,20.18679,20.1629,19.74995,19.92,3699,301,2,194,1.21026e+19,1.655518,10749,58485,943
"QSO",1.23766e+18,253.2865693,31.11868083,22.77779,22.08442,21.9639,21.88395,21.32823,3187,301,5,193,1.22826e+19,2.194679,10909,58280,730
"QSO",1.23768e+18,8.276840551,-7.850279971,21.53142,20.96466,20.70732,21.00818,20.13729,8095,301,3,355,8.05251e+18,0.9613957,7152,56660,262
"QSO",1.23766e+18,354.1938858,1.127355764,21.66228,21.85624,21.62446,21.32306,20.87355,4188,301,6,71,1.03313e+19,1.353344,9176,58080,14
"QSO",1.23766e+18,220.2898661,46.60554497,20.33282,20.05996,19.86782,19.81746,19.83264,3918,301,3,162,9.56024e+18,1.411294,8491,57488,814
"QSO",1.23766e+18,251.993767,23.90960082,20.34562,19.89318,19.83795,19.83338,19.56365,3926,301,5,183,4.70751e+18,0.8130872,4181,55685,434
"QSO",1.23766e+18,187.0811859,52.99286517,21.56174,20.77089,20.76243,20.73745,20.56796,2830,301,5,428,9.25514e+18,2.489677,8220,57432,894
"QSO",1.23766e+18,162.4627628,44.04840015,18.61846,18.53283,18.42029,18.15291,18.19207,3698,301,1,63,1.53358e+18,1.799172,1362,53050,383
"QSO",1.23766e+18,204.1808114,51.39137539,21.76213,21.60615,21.50138,21.35568,20.84948,3838,301,5,54,9.24143e+18,0.6862385,8208,57430,172
"QSO",1.23768e+18,0.948207847,11.47665139,21.34162,21.22843,21.05478,21.20394,21.57324,7773,301,1,316,1.30167e+19,1.028639,11561,58485,598
"QSO",1.23766e+18,176.3280547,41.97708846,21.39565,21.20979,21.06768,20.96828,20.72143,3893,301,3,132,9.43631e+18,2.210609,8381,57512,533
"QSO",1.23766e+18,330.3393354,0.026775255,25.22082,23.5057,22.54469,21.39836,20.47805,4192,301,4,158,1.03945e+19,0.8338836,9232,58037,850
"QSO",1.23768e+18,355.9545773,3.584154447,22.29413,21.78822,21.7927,21.76957,21.45953,7712,301,6,302,4.82e+18,2.688426,4281,55836,64
"QSO",1.23767e+18,201.1917997,34.70170219,21.42948,20.90695,20.55407,20.32285,19.91119,4552,301,5,189,4.48352e+18,2.030074,3982,55332,696
"QSO",1.23766e+18,197.3758988,45.75152687,20.67886,20.42234,20.39197,20.22204,20.05467,3698,301,1,227,8.34747e+18,2.135001,7414,56748,190
"QSO",1.23768e+18,347.0524987,20.29298597,22.64721,22.22584,22.00449,21.78562,21.44677,8108,301,1,160,8.56942e+18,2.031515,7611,56946,704
"QSO",1.23766e+18,255.9728024,31.44174901,19.163,18.39386,17.4725,16.95531,16.67267,2328,301,3,122,1.09551e+18,0.1589439,973,52426,50
"QSO",1.23766e+18,251.4730781,35.19798137,20.51961,20.2787,20.03166,19.75208,19.61391,3225,301,4,275,1.20754e+19,1.478954,10725,58250,326
"QSO",1.23768e+18,353.1992486,23.7250519,22.50363,21.74401,21.43042,21.29726,22.13075,7708,301,2,163,8.6335e+18,1.423598,7668,57579,352
"QSO",1.23767e+18,201.1386223,28.01532686,20.7196,20.19896,20.112,20.21354,19.88617,4646,301,1,56,6.75555e+18,2.472508,6000,56102,564
"QSO",1.23768e+18,17.0216322,-3.635715281,22.60572,21.63768,21.05576,21.07158,20.89038,7907,301,1,185,8.91172e+18,1.270209,7915,57309,803
"QSO",1.23765e+18,7.511562753,-10.00931124,19.53117,19.46971,19.31283,19.15931,18.90195,1740,301,3,71,7.35387e+17,2.031832,653,52145,633
"QSO",1.23766e+18,149.832784,45.61491715,21.27991,21.09723,20.91534,20.74167,20.62238,2964,301,6,163,8.20113e+18,1.959983,7284,56683,268
"QSO",1.23766e+18,128.2441047,37.21276969,23.17916,21.85844,21.47593,21.06842,20.60072,2864,301,6,149,4.23683e+18,1.318188,3763,55508,264
"QSO",1.23766e+18,138.4139206,7.39138061,18.68227,18.53514,18.30362,18.05678,18.07587,3031,301,5,123,1.34444e+18,1.776507,1194,52703,413
"QSO",1.23766e+18,248.9662423,41.42854775,20.20071,19.41962,19.37943,19.38292,19.37278,2305,301,5,46,6.79833e+18,2.723927,6038,56090,542
"QSO",1.23766e+18,177.0153224,53.69817917,21.12069,21.0498,20.82054,20.83221,20.46786,2821,301,1,171,9.19099e+18,1.036031,8163,57049,984
"QSO",1.23767e+18,240.0874802,16.41094527,22.28218,21.82454,21.87144,21.80735,21.35439,4670,301,3,282,4.416e+18,1.959902,3922,55333,798
"QSO",1.23768e+18,347.2791669,11.48028711,22.82517,21.74456,21.7371,21.58099,21.0718,7773,301,2,227,6.92906e+18,2.641498,6154,56237,974
"QSO",1.23765e+18,234.8014809,3.106385432,24.06136,21.08086,20.82272,20.16796,19.93058,2190,301,3,352,6.67675e+17,1.617416,593,52026,60
"QSO",1.23766e+18,200.9495643,45.72539339,21.35048,20.94179,20.7968,20.36526,20.23408,3699,301,2,95,8.3407e+18,1.569382,7408,56780,116
"QSO",1.23766e+18,138.7196871,35.78444005,23.84536,22.97844,21.30087,19.89691,19.45412,3560,301,6,214,5.2288e+18,1.323542,4644,55922,433
"QSO",1.23766e+18,223.6874173,50.14697326,19.73384,19.68569,19.63471,19.60622,19.85679,3705,301,2,152,1.4952e+18,1.407916,1328,52786,10
"QSO",1.23766e+18,244.4257086,41.83501579,21.76728,21.52585,21.43855,21.03934,21.42298,3225,301,4,217,9.6e+18,1.795401,8526,57898,720
"QSO",1.23766e+18,140.8099011,36.42052778,19.47932,19.40636,19.39381,19.0252,18.98295,3606,301,5,116,1.43452e+18,1.711114,1274,52995,461
"QSO",1.23766e+18,152.8155729,55.46630763,22.82479,21.81788,21.01184,20.72953,20.36031,2987,301,3,35,7.97611e+18,2.622228,7084,56624,858
"QSO",1.23766e+18,209.0686352,45.34584368,22.96822,21.39185,21.39331,21.09698,21.33288,3699,301,5,133,7.46379e+18,2.738812,6629,56365,712
"QSO",1.23768e+18,7.487294822,2.670962327,21.41086,21.74882,21.60238,21.39886,21.49899,7717,301,4,379,8.84411e+18,1.470262,7855,57011,594
"QSO",1.23766e+18,132.665705,46.67911405,20.52765,19.22914,17.79683,17.26579,16.84812,2243,301,4,117,8.46127e+18,0.2759342,7515,56781,490
"QSO",1.23766e+18,133.8705864,33.10559693,24.63467,22.12496,21.32594,20.46532,21.2567,3606,301,5,72,1.15272e+19,1.003262,10238,58155,699
"QSO",1.23768e+18,351.0328909,20.92319605,21.44935,21.23479,20.85396,20.69683,20.15807,7917,301,1,48,6.885e+18,1.509249,6115,56237,448
"QSO",1.23767e+18,126.7193721,43.78673837,21.17293,20.33821,20.05665,19.97495,19.98598,6573,301,6,271,7.18326e+18,2.912884,6380,56340,77
"QSO",1.23766e+18,113.8725812,18.35581617,21.26106,20.96549,20.80463,20.56436,20.54814,3605,301,4,22,1.24785e+19,1.719136,11083,58515,536
"QSO",1.23766e+18,160.0875647,35.99051524,22.75723,21.33166,21.06693,20.91171,21.87697,4518,301,6,209,9.96547e+18,2.997841,8851,57460,459
"QSO",1.23767e+18,244.4292639,57.95859625,21.62769,21.16512,20.75437,20.7049,20.9584,5362,301,3,94,9.08287e+18,1.185995,8067,58253,846
"QSO",1.23766e+18,172.7934358,41.62504594,19.86864,19.81495,19.79979,19.56505,19.51847,3840,301,3,114,9.4228e+18,1.764724,8369,57451,540
"QSO",1.23766e+18,230.8057982,44.19536561,21.20555,20.73608,20.53599,20.36122,20.16746,3180,301,2,157,6.80048e+18,1.948464,6040,56101,177
"QSO",1.23765e+18,37.94354046,-9.659750562,20.59885,20.33502,20.21567,20.20353,19.98658,1729,301,1,332,2.32725e+18,0.8175721,2067,53738,42
"QSO",1.23766e+18,251.4765878,32.46897729,21.40121,20.74065,20.82733,20.82621,20.55437,3705,301,4,333,5.85026e+18,2.437407,5196,55831,297
"QSO",1.23766e+18,201.0873359,-1.263737241,20.75959,19.85934,19.69819,19.77,19.38638,2334,301,6,35,4.55901e+18,2.579043,4049,55591,864
"QSO",1.23766e+18,262.2833512,58.11483866,19.8819,19.61689,19.56781,19.43811,19.46756,2574,301,3,51,4.12107e+17,0.532214,366,52017,99
"QSO",1.23765e+18,113.7547361,34.07798456,21.23643,20.62094,20.54531,20.49216,20.11705,1331,301,3,42,4.9991e+18,0.797568,4440,55539,374
"QSO",1.23766e+18,351.7873056,-0.631284609,21.90829,21.97066,21.92879,21.4262,21.67976,4263,301,2,61,1.03079e+19,1.812636,9155,58043,979
"QSO",1.23766e+18,119.2041129,31.53926402,22.26431,21.86852,21.55836,21.07711,20.92659,2825,301,2,74,1.16e+19,1.651354,10292,58113,636
"QSO",1.23768e+18,0.413397682,20.66673255,18.71964,18.39486,18.17411,17.91966,17.93217,8096,301,5,231,8.55126e+18,1.541548,7595,56957,177
"QSO",1.23765e+18,136.543578,57.03007542,20.53232,20.33654,20.14421,19.96589,20.20926,1411,301,2,85,8.19439e+18,1.425439,7278,57041,320
"QSO",1.23768e+18,17.41289755,-1.590674108,20.38876,20.14676,20.13253,19.73643,19.53419,7780,301,6,18,8.86663e+18,1.935807,7875,56980,628
"QSO",1.23766e+18,200.0618935,37.21931311,20.93936,20.79265,20.54889,20.50219,20.28008,4512,301,5,27,9.95186e+18,1.055096,8839,57846,126
"QSO",1.23766e+18,223.3677619,54.5332548,21.62698,20.69555,20.52154,20.44581,20.35902,3225,301,5,92,7.55719e+18,2.650293,6712,56421,527
"QSO",1.23766e+18,159.9105542,39.03580863,21.34946,21.12549,20.8911,20.84926,20.66684,3647,301,2,138,9.93289e+18,1.059379,8822,58167,740
"QSO",1.23767e+18,118.4043816,41.96904598,20.78296,20.55156,20.33306,20.21551,20.31797,6573,301,4,229,9.33502e+18,1.40033,8291,57391,686
"QSO",1.23767e+18,145.4529921,13.83875067,21.63142,20.94548,20.78896,20.63996,20.46002,5972,301,4,201,5.98418e+18,1.823521,5315,55978,82
"QSO",1.23766e+18,197.5154615,7.724516714,21.77362,21.17917,21.43131,22.07378,21.1427,3842,301,4,109,6.10586e+18,2.310754,5423,55958,386
"QSO",1.23766e+18,195.6358478,41.87117747,22.2067,21.2022,20.82788,20.58376,19.99945,3893,301,3,228,9.44309e+18,0.7685545,8387,57483,608
"QSO",1.23768e+18,358.1126396,27.76800866,21.94968,21.83925,21.77607,21.55512,20.82798,8103,301,5,85,8.66628e+18,1.658798,7697,57574,837
"QSO",1.23766e+18,167.7351472,40.84527964,20.40145,20.32353,20.47849,20.2821,20.27458,3840,301,3,88,9.4205e+18,1.687018,8367,57429,352
"QSO",1.23766e+18,218.1469214,34.69362098,20.49395,20.02324,19.91282,19.63556,19.50606,3900,301,3,553,1.21113e+19,0.5310818,10757,58223,60
"QSO",1.23766e+18,159.8281519,43.5277352,20.94063,20.81091,20.64437,20.29596,20.42587,3698,301,1,49,9.41038e+18,1.573088,8358,57451,390
"QSO",1.23765e+18,150.2299912,-0.929702684,21.95358,21.12765,20.96447,21.03944,20.43203,756,301,1,230,4.3112e+18,2.423274,3829,55300,460
"QSO",1.23766e+18,228.7444589,47.18054775,21.26999,21.26114,21.35852,20.98146,20.53661,3187,301,1,28,9.58607e+18,1.802229,8514,58174,562
"QSO",1.23766e+18,228.5814355,47.63308409,21.20573,21.30693,20.87891,20.94244,20.64428,3705,301,1,180,9.58606e+18,1.123462,8514,58174,553
"QSO",1.23765e+18,144.9499232,1.95348989,23.54677,21.94795,21.88504,21.67562,21.11873,1462,301,4,131,5.33236e+18,2.898131,4736,55631,350
"QSO",1.23766e+18,182.5276641,53.99660602,22.68154,22.13968,21.8135,21.90436,21.68485,2821,301,1,193,9.25399e+18,1.581391,8219,57429,792
"QSO",1.23766e+18,20.24009662,-1.116001655,22.34543,22.0882,22.16858,21.72469,21.67659,4263,301,1,251,8.8689e+18,2.15415,7877,56898,672
"QSO",1.23766e+18,240.491124,44.79090341,21.39297,21.59912,21.09258,21.22718,21.19286,3225,301,4,190,9.60075e+18,1.149812,8527,57897,720
"QSO",1.23766e+18,186.0604015,49.88821143,21.97503,21.50626,21.08697,20.64974,20.62057,2964,301,3,326,9.26165e+18,1.499033,8226,57423,1
"QSO",1.23767e+18,150.9032837,24.43917855,21.31201,20.84654,20.6139,20.54969,20.46155,5061,301,1,244,7.28122e+18,2.312212,6467,56270,86
"QSO",1.23766e+18,223.9696352,33.68783582,22.97184,21.83896,21.65674,21.16504,20.70771,3900,301,5,585,4.35743e+18,2.288466,3870,55273,716
"QSO",1.23766e+18,231.6497401,37.37153694,20.89268,20.49357,20.33174,20.18542,19.93541,3926,301,5,36,1.20934e+19,2.050837,10741,58230,376
"QSO",1.23765e+18,115.7347737,36.48583347,22.01626,21.61475,21.53734,21.47629,20.73699,1331,301,3,61,4.12305e+18,2.071578,3662,55182,14
"QSO",1.23766e+18,207.9706811,52.18268521,21.45401,20.80481,20.94399,20.74411,20.43947,3180,301,2,43,7.60665e+18,2.208735,6756,56426,246
"QSO",1.23766e+18,204.0130378,11.05617002,24.35042,21.70725,20.67982,20.47985,19.96913,3805,301,2,111,6.11948e+18,3.699981,5435,55982,790
"QSO",1.23766e+18,209.0550395,44.2052572,21.89639,22.05506,21.70783,21.43118,22.16635,3699,301,2,135,9.43531e+18,1.491419,8380,57520,994
"QSO",1.23767e+18,11.98686467,7.154986402,22.14381,22.1353,21.58808,21.696,21.89278,5656,301,3,95,1.24459e+19,1.110543,11054,58424,700
"QSO",1.23765e+18,37.59559115,-9.546910371,20.59589,20.17668,20.11624,20.09997,19.97139,1729,301,1,330,5.11172e+17,2.195041,454,51908,48
"QSO",1.23766e+18,250.7127905,39.40249469,19.78134,19.07324,19.05376,18.96954,18.77805,2305,301,5,63,6.79822e+18,2.384373,6038,56090,126
"QSO",1.23766e+18,122.9343788,36.55530401,22.2231,21.18035,20.6987,20.05399,20.12396,2825,301,4,113,4.283e+18,1.601872,3804,55267,268
"QSO",1.23768e+18,320.6644373,1.492699367,22.3175,22.31177,21.93443,21.27886,21.09408,7717,301,3,67,1.03866e+19,5.231747,9225,58013,556
"QSO",1.23766e+18,136.3018754,47.12659961,22.09505,21.74735,21.38801,21.36854,21.50673,2825,301,6,209,8.23496e+18,1.212244,7314,56990,458
"QSO",1.23766e+18,359.0194018,-0.642570152,22.08479,21.42752,21.04265,20.64639,20.31166,4263,301,2,109,4.74571e+18,0.7169845,4215,55471,136
"QSO",1.23766e+18,321.8697391,74.89873326,20.95301,19.057,18.09605,17.62846,17.34864,4134,301,5,141,2.86664e+18,1.590803,2546,54625,373
"QSO",1.23766e+18,208.9515859,7.291498978,19.03886,18.72794,18.60981,18.61537,18.47258,3841,301,5,293,2.0324e+18,0.8021297,1805,53875,557
"QSO",1.23767e+18,175.8092255,20.75337389,21.38988,20.77694,20.70271,20.65915,20.45821,5313,301,6,109,7.24194e+18,2.215112,6432,56309,566
"QSO",1.23766e+18,215.0041465,44.02490118,21.85373,21.98005,21.84822,21.2662,21.97533,3699,301,5,162,9.57147e+18,1.818152,8501,57519,702
"QSO",1.23768e+18,10.5892926,-6.997816939,22.21286,22.09137,21.9359,21.57677,21.49799,8095,301,5,370,8.90032e+18,1.997164,7905,57666,292
"QSO",1.23767e+18,177.9842783,35.12696899,20.84361,20.30532,19.75977,19.39783,19.34439,4552,301,4,62,1.15519e+19,1.541789,10260,58173,727
"QSO",1.23768e+18,20.6202649,18.88356151,23.7563,22.70575,21.5838,20.65932,20.11638,7913,301,2,88,8.15728e+18,1.245156,7245,56636,488
"QSO",1.23766e+18,242.8551284,41.12353486,22.0871,21.60084,21.43256,21.09295,21.01146,3225,301,1,215,9.60169e+18,1.709219,8528,57896,54
"QSO",1.23768e+18,357.5790894,-6.482391146,23.78282,21.43234,20.75867,19.82671,19.26931,8095,301,6,284,8.04585e+18,0.7134374,7146,56573,627
"QSO",1.23766e+18,230.6109351,37.50536536,20.06879,19.81593,19.73566,19.65279,19.66088,3699,301,4,252,1.20956e+19,0.7585775,10743,58222,27
"QSO",1.23766e+18,224.5734335,31.74444875,19.27322,19.09826,19.01993,18.78687,18.80931,3900,301,1,594,1.85556e+18,1.636552,1648,53171,286
"QSO",1.23766e+18,174.7344328,6.15292925,23.49973,21.94666,20.08282,19.00471,18.52302,3841,301,1,66,5.36742e+18,1.038675,4767,55946,925
"QSO",1.23766e+18,238.7689962,23.29392747,22.76847,22.0687,21.95587,21.95677,21.70471,4512,301,1,267,4.43058e+18,0.8971427,3935,55326,586
"QSO",1.23768e+18,318.3632991,2.408067666,21.45405,20.97624,20.88142,20.80783,20.44015,7712,301,5,51,5.78846e+18,0.8697448,5141,55746,746
"QSO",1.23766e+18,172.8612897,57.40459884,19.91071,18.492,18.2718,18.29717,18.30216,3697,301,5,46,7.98503e+18,3.23253,7092,56683,520
"QSO",1.23768e+18,0.524482758,1.969371797,20.75272,20.72646,20.63784,20.33602,20.44026,7712,301,2,333,8.84065e+18,1.890229,7852,56987,320
"QSO",1.23766e+18,224.2993458,8.934637616,20.16762,19.8939,19.87156,19.82136,19.45267,3894,301,2,137,6.16543e+18,2.164798,5476,55986,24
"QSO",1.23766e+18,190.8174204,59.11166597,25.14441,21.24109,20.80356,20.62617,20.37975,2243,301,2,357,7.69686e+18,1.152506,6836,56443,760
"QSO",1.23766e+18,184.0640612,46.38519675,22.93622,21.83768,21.53278,21.50471,21.43548,3698,301,1,165,8.35996e+18,2.885521,7425,56777,566
"QSO",1.23768e+18,330.5530911,9.871991492,21.37342,20.42563,20.40612,20.38092,20.0725,7773,301,2,117,5.70279e+18,2.504496,5065,55739,400
"QSO",1.23766e+18,171.9522102,53.37149426,20.77399,20.08985,19.92768,19.91263,19.84373,2821,301,1,151,7.5415e+18,2.828073,6698,56637,820
"QSO",1.23766e+18,238.3616642,-1.098882489,18.10709,17.83453,17.66005,17.48989,17.31309,2334,301,4,284,3.86252e+17,1.934083,343,51692,250
"QSO",1.23766e+18,200.0640562,45.85767844,22.64009,21.76824,21.42304,20.85956,20.37052,3699,301,2,91,8.34073e+18,0.8449487,7408,56780,238
"QSO",1.23767e+18,133.3550483,10.05546509,19.22143,18.96433,18.56147,18.49386,18.60139,6004,301,1,115,1.98175e+18,1.188787,1760,53086,606
"QSO",1.23767e+18,145.1892883,18.90738793,18.56558,18.56725,18.45578,18.35034,18.17145,5137,301,2,213,6.51121e+18,2.033375,5783,56017,482
"QSO",1.23768e+18,10.37464176,11.93637965,21.69845,21.59293,21.18121,21.02586,21.40363,7773,301,2,378,6.98635e+18,1.106564,6205,56187,504
"QSO",1.23766e+18,236.4850739,6.680035596,18.94711,18.77381,18.77214,18.57899,18.58071,3894,301,1,219,2.05043e+18,1.813993,1821,53167,593
"QSO",1.23767e+18,149.4182802,16.9970328,21.27203,20.78664,20.6324,20.50536,20.28928,5935,301,5,221,5.99665e+18,2.18979,5326,56002,378
"QSO",1.23765e+18,1.246792801,-9.575769384,22.34418,21.70357,21.69105,21.37593,22.26645,1740,301,4,30,8.07064e+18,1.689329,7168,56625,700
"QSO",1.23767e+18,3.841965799,8.646472842,22.21079,21.611,21.29607,21.15647,20.62379,5636,301,6,147,5.10713e+18,1.205904,4536,55857,188
"QSO",1.23767e+18,231.0707454,19.40067208,21.15702,20.4415,20.28968,20.32469,20.21433,4670,301,2,222,4.44188e+18,2.240323,3945,55648,760
"QSO",1.23766e+18,221.9198924,40.35623614,22.14544,22.60874,21.75063,20.39101,19.66854,3699,301,2,203,9.5681e+18,1.095316,8498,57105,733
"QSO",1.23768e+18,27.50759745,-4.2292187,19.64297,19.46201,19.1726,19.29456,19.47394,7865,301,4,98,8.88674e+18,0.9987046,7893,57286,35
"QSO",1.23766e+18,118.1346823,25.16762688,20.29405,19.70566,19.31153,19.11765,18.87138,2961,301,4,21,5.02848e+18,0.8946943,4466,55857,758
"QSO",1.23766e+18,359.9294905,32.29352432,25.94815,21.9867,21.56218,21.27617,21.36116,4152,301,4,78,8.04349e+18,2.287833,7144,56564,236
"QSO",1.23766e+18,113.2776291,46.42154151,18.92501,18.22619,17.692,17.42844,17.2205,4264,301,5,67,4.12435e+18,6.269251,3663,55176,638
"QSO",1.23766e+18,252.2848816,30.36289383,22.09592,21.83763,21.56858,21.19544,21.14895,3705,301,2,347,1.23e+19,1.491653,10909,58280,461
"QSO",1.23766e+18,250.9739097,24.56003872,21.61499,21.17714,21.10814,20.91099,20.90189,3926,301,5,176,4.71325e+18,1.727414,4186,55691,858
"QSO",1.23766e+18,243.4883004,37.24656949,22.01738,21.73047,21.59511,21.58469,21.88393,3185,301,4,19,1.20843e+19,1.106945,10733,58244,238
"QSO",1.23767e+18,21.34416618,33.92127064,22.07331,20.89544,20.53755,20.35404,20.27547,4829,301,2,168,8.69872e+18,2.95646,7726,58154,78
"QSO",1.23768e+18,357.4763076,21.30540212,21.80957,21.32325,20.74133,20.2609,19.95145,7917,301,1,89,8.5548e+18,1.896917,7598,56956,774
"QSO",1.23767e+18,193.2118395,22.22030641,21.63342,20.70901,20.38196,20.25169,20.06206,5183,301,3,400,6.74215e+18,2.352615,5988,56072,940
"QSO",1.23765e+18,148.2594236,56.52730967,21.65696,21.3885,21.16792,21.29623,21.05386,2074,301,3,177,9.2223e+18,0.8536115,8191,57390,186
"QSO",1.23767e+18,2.005583445,8.633237801,24.63467,22.36449,21.38396,20.08086,22.82691,5636,301,6,135,5.10486e+18,6.399107,4534,55863,115
"QSO",1.23768e+18,336.6170062,1.692846743,21.95147,21.04575,20.39272,19.89092,19.58762,7712,301,2,173,1.03235e+19,1.577599,9169,58069,576
"QSO",1.23767e+18,119.6519073,42.11173231,20.99494,20.54856,20.47987,20.30795,20.36136,6573,301,4,236,4.14679e+18,2.691323,3683,55178,380
"QSO",1.23768e+18,330.5295019,20.20612412,21.4834,21.17247,21.02591,20.797,20.67548,7708,301,2,21,8.52879e+18,1.648416,7575,56947,340
"QSO",1.23767e+18,151.3323371,21.64561918,24.34856,23.53166,22.10768,21.55631,21.27226,5137,301,5,255,1.08256e+19,0.6600006,9615,57870,339
"QSO",1.23768e+18,4.726405861,-3.632252191,21.54461,21.16445,21.09929,20.7782,20.89044,7907,301,1,103,8.89485e+18,1.539174,7900,57358,893
"QSO",1.23767e+18,339.6462083,7.129976565,21.33601,20.9421,20.65552,20.55798,20.05284,5640,301,4,227,1.27274e+19,1.165571,11304,58448,752
"QSO",1.23766e+18,20.92183597,-1.097873523,22.92022,21.00954,19.59976,19.01683,18.69919,4263,301,1,255,9.89666e+18,0.2521955,8790,57363,5
